game_date,game_number,opp_team,opp_runs,tor_runs,game_park_id,game_park_factor,tor_home,tor_atbats,tor_hits,tor_doubles,tor_triples,tor_homeruns,tor_rbi,tor_walks,opp_pitcher_start_id,opp_pitcher_start_name,opp_pitcher_whip_game,opp_pitcher_whip_todate,opp_team_der_game,opp_team_der_todate,tor_batting_1_id,tor_batting_1_name,tor_batting_1_pos,tor_batting_2_id,tor_batting_2_name,tor_batting_2_pos,tor_batting_3_id,tor_batting_3_name,tor_batting_3_pos,tor_batting_4_id,tor_batting_4_name,tor_batting_4_pos,tor_batting_5_id,tor_batting_5_name,tor_batting_5_pos,tor_batting_6_id,tor_batting_6_name,tor_batting_6_pos,tor_batting_7_id,tor_batting_7_name,tor_batting_7_pos,tor_batting_8_id,tor_batting_8_name,tor_batting_8_pos,tor_batting_9_id,tor_batting_9_name,tor_batting_9_pos,galvf001,bichb001,gurrl001,fishd001,pillk001,hernt002,davij007,gricr001,mckib001,smoaj001,tellr001,sogae001,biggc002,guerv002,drurb001,jansd001,maill001,mcgur002,galvf001_ops_game,bichb001_ops_game,gurrl001_ops_game,fishd001_ops_game,pillk001_ops_game,hernt002_ops_game,davij007_ops_game,gricr001_ops_game,mckib001_ops_game,smoaj001_ops_game,tellr001_ops_game,sogae001_ops_game,biggc002_ops_game,guerv002_ops_game,drurb001_ops_game,jansd001_ops_game,maill001_ops_game,mcgur002_ops_game,galvf001_ops_todate,bichb001_ops_todate,gurrl001_ops_todate,fishd001_ops_todate,pillk001_ops_todate,hernt002_ops_todate,davij007_ops_todate,gricr001_ops_todate,mckib001_ops_todate,smoaj001_ops_todate,tellr001_ops_todate,sogae001_ops_todate,biggc002_ops_todate,guerv002_ops_todate,drurb001_ops_todate,jansd001_ops_todate,maill001_ops_todate,mcgur002_ops_todate
20190328,1,DET,2,0,TOR02,1.031,1,32,2,0,0,0,0,1,zimmj003,Jordan Zimmermann,0.143,0,0.92,0,drurb001,Brandon Drury,5,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,7,smoaj001,Justin Smoak,3,gurrl001,Lourdes Gurriel,4,pillk001,Kevin Pillar,8,tellr001,Rowdy Tellez,10,jansd001,Danny Jansen,2,galvf001,Freddy Galvis,6,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0.333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190329,2,DET,0,6,TOR02,1.031,1,31,7,0,1,0,5,3,boydm001,Matt Boyd,1.2,0,0.632,0.92,drurb001,Brandon Drury,5,gricr001,Randal Grichuk,10,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,7,gurrl001,Lourdes Gurriel,4,pillk001,Kevin Pillar,8,mckib001,Billy McKinney,9,galvf001,Freddy Galvis,6,maill001,Luke Maile,2,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1.333,0,0.25,0,0,0.5,0,0.25,0.5,1,0,0,0,0,1,0,0.333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0
20190330,3,DET,0,3,TOR02,1.031,1,28,6,2,0,1,3,4,turns003,Spencer Turnbull,1.2,0,0.762,0.795,drurb001,Brandon Drury,5,mckib001,Billy McKinney,9,hernt002,Teoscar Hernandez,7,smoaj001,Justin Smoak,3,jansd001,Danny Jansen,2,tellr001,Rowdy Tellez,10,pillk001,Kevin Pillar,8,galvf001,Freddy Galvis,6,urenr001,Richard Urena,4,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.75,0,0,0,0,0.5,0,0,0.833,1.833,0.5,0,0,0,0.75,0.5,0,0,0.667,0,0,0,0,0.5,0,0,0.5,0.5,0.333,0,0,0,0.75,0,0,0
20190331,4,DET,4,3,TOR02,1.031,1,39,8,2,0,1,3,1,moorm003,Matt Moore,0.429,0,0.75,0.785,jansd001,Danny Jansen,10,drurb001,Brandon Drury,5,smoaj001,Justin Smoak,3,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,7,gurrl001,Lourdes Gurriel,4,pillk001,Kevin Pillar,8,urenr001,Richard Urena,6,maill001,Luke Maile,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.5,0,0,0.2,0,0.2,0,0,0,0,0.4,0.4,0,0,0,0,0.125,0,0,0.533,0,0.2,0,0.879,0,0,0,0,0.75,0.286,0.333,0
20190401,5,BAL,6,5,TOR02,1.031,1,31,6,1,1,2,5,2,hessd001,David Hess,0.164,1.5,0.8,0.642,mckib001,Billy McKinney,9,drurb001,Brandon Drury,5,smoaj001,Justin Smoak,3,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,10,hernt002,Teoscar Hernandez,7,gurrl001,Lourdes Gurriel,4,jansd001,Danny Jansen,2,galvf001,Freddy Galvis,6,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1.667,0,0,0,0,1,0,2,0.25,0.25,0.667,0,0,0,0.5,0,0,0,0.818,0,0.083,0,0,0.369,0,0.2,0.661,0.694,1.5,0,0,0,0.647,0.333,0,0
20190402,6,BAL,2,1,TOR02,1.031,1,31,6,0,0,1,1,4,casha001,Andrew Cashner,1.167,2.5,0.808,0.678,drurb001,Brandon Drury,5,mckib001,Billy McKinney,9,hernt002,Teoscar Hernandez,7,smoaj001,Justin Smoak,3,jansd001,Danny Jansen,2,tellr001,Rowdy Tellez,10,alfoa002,Anthony Alford,8,galvf001,Freddy Galvis,6,urenr001,Richard Urena,4,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0.5,0,0,0,0,0.5,0,0,0,1,1.833,0,0,0,0.5,0.25,0,0,1,0,0,0,0,0.501,0,0,0.533,0.619,1.159,0,0,0,0.619,0.267,0,0
20190403,7,BAL,3,5,TOR02,1.031,1,31,10,3,0,2,4,2,karnn001,Nathan Karns,1.5,2,0.667,0.708,mckib001,Billy McKinney,9,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,hernt002,Teoscar Hernandez,7,tellr001,Rowdy Tellez,3,gurrl001,Lourdes Gurriel,4,galvf001,Freddy Galvis,6,urenr001,Richard Urena,5,maill001,Luke Maile,2,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1.25,0,0,0.833,0,3.25,0,0.25,0.5,0,0,0,0,0,1.667,0,0.889,0,0.063,0,0,0.518,0,0.603,0.393,0.684,1.362,0,0,0,0,0,0.2,0
20190404,8,CLE,4,1,CLE08,0.972,0,30,3,1,0,0,1,8,bauet001,Trevor Bauer,0.857,0.286,0.824,0.696,drurb001,Brandon Drury,5,brits001,Socrates Brito,9,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,10,jansd001,Danny Jansen,2,mckib001,Billy McKinney,7,gurrl001,Lourdes Gurriel,3,galvf001,Freddy Galvis,6,hansa001,Alen Hanson,4,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.2,0.5,0,0.2,0,0,0,0.2,0.25,0,0,0.762,0,0.308,0,0,0,0,1.095,0.311,0,1.126,0,0,0,0.6,0.269,0,0
20190405,9,CLE,3,2,CLE08,0.972,0,30,3,1,0,1,2,3,biebs001,Shane Bieber,0.667,1,0.867,0.713,brits001,Socrates Brito,9,hernt002,Teoscar Hernandez,7,mckib001,Billy McKinney,10,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,galvf001,Freddy Galvis,6,urenr001,Richard Urena,4,maill001,Luke Maile,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1.667,0,0,0,0,0.25,0,0,0.333,0,0.25,0,0,0,0.5,0,0,0,0.9,0,0,0,0,0.653,0,0.95,0.35,0,0.919,0,0,0,0.544,0,0.804,0
20190406,10,CLE,7,2,CLE08,0.972,0,37,10,4,0,1,2,1,carrc003,Carlos Carrasco,1.4,2.683,0.591,0.729,galvf001,Freddy Galvis,6,hernt002,Teoscar Hernandez,7,smoaj001,Justin Smoak,10,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,jansd001,Danny Jansen,2,mckib001,Billy McKinney,9,gurrl001,Lourdes Gurriel,4,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1.4,0,0.25,0,0,0.8,0,0.75,1.25,0.6,1.167,0,0,0,0,0.75,0,0,0.993,0,0.255,0,0,0.609,0,0.824,0.35,0.63,0.822,0,0,0,0.538,0.269,0,0
20190407,11,CLE,3,1,CLE08,0.972,0,29,3,2,0,0,1,2,clevm001,Mike Clevinger,0.4,0.571,0.769,0.711,brits001,Socrates Brito,9,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,3,hernt002,Teoscar Hernandez,10,mckib001,Billy McKinney,7,hansa001,Alen Hanson,4,urenr001,Richard Urena,5,jansd001,Danny Jansen,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.667,0,0,1.061,0,0,0,0,0.636,0,0.816,0.483,0,0.858,0,0,0,0,0.345,0,0
20190409,12,BOS,5,7,BOS07,1.063,0,35,10,2,0,0,5,2,salec001,Chris Sale,1.75,1.444,0.63,0.693,galvf001,Freddy Galvis,6,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,5,gricr001,Randal Grichuk,8,jansd001,Danny Jansen,2,gurrl001,Lourdes Gurriel,10,urenr001,Richard Urena,4,hansa001,Alen Hanson,3,mckib001,Billy McKinney,9,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1.25,0,0,0.2,0,0.8,1.417,0,0,0,0,0,0.2,0.5,0,0,1.025,0,0.249,0,0,0.587,0,0.73,0.535,0,0,0,0,0,0.456,0.379,0,0
20190411,13,BOS,7,6,BOS07,1.063,0,31,8,0,0,3,6,5,eovan001,Nathan Eovaldi,2,1.8,0.722,0.687,mckib001,Billy McKinney,7,galvf001,Freddy Galvis,6,smoaj001,Justin Smoak,10,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,3,jansd001,Danny Jansen,2,drurb001,Brandon Drury,5,gurrl001,Lourdes Gurriel,4,brits001,Socrates Brito,9,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,2.75,0,1.25,0,0,0,0,0.25,0,1.833,1.75,0,0,0,0,0.5,0,0,1.022,0,0.375,0,0,0,0,0.737,0.623,0.627,0.795,0,0,0,0.433,0.393,0,0
20190412,14,TBA,11,7,TOR02,1.031,1,35,9,3,0,1,6,4,stanr002,Ryne Stanek,0,0.833,0.652,0.733,mckib001,Billy McKinney,9,galvf001,Freddy Galvis,6,smoaj001,Justin Smoak,3,gricr001,Randal Grichuk,8,hernt002,Teoscar Hernandez,7,gurrl001,Lourdes Gurriel,10,urenr001,Richard Urena,5,hansa001,Alen Hanson,4,maill001,Luke Maile,2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.6,0,1,0,0,1.25,0,0.833,0,0.4,0,0,0,0,0,0,1.75,0,1.179,0,0.455,0,0,0.554,0,0.704,0.546,0.74,0,0,0,0,0,0,0.573,0
20190413,15,TBA,1,3,TOR02,1.031,1,28,5,2,0,0,3,3,snelb001,Blake Snell,0.333,0.895,0.643,0.727,galvf001,Freddy Galvis,6,smoaj001,Justin Smoak,10,hernt002,Teoscar Hernandez,7,gricr001,Randal Grichuk,8,gurrl001,Lourdes Gurriel,4,drurb001,Brandon Drury,5,tellr001,Rowdy Tellez,3,hansa001,Alen Hanson,9,maill001,Luke Maile,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.5,0,0.75,0,1.25,0,0,0,0,0,0,1.167,0,1.12,0,0.5,0,0,0.616,0,0.715,0,0.714,0.894,0,0,0,0.396,0,0.905,0
20190414,16,TBA,8,4,TOR02,1.031,1,35,8,2,0,2,4,4,mortc002,Charlie Morton,1.667,1.063,0.727,0.723,mckib001,Billy McKinney,7,galvf001,Freddy Galvis,6,smoaj001,Justin Smoak,3,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,10,gurrl001,Lourdes Gurriel,4,brits001,Socrates Brito,9,drurb001,Brandon Drury,5,jansd001,Danny Jansen,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1.4,0,0,0,0,0,0,0.4,2.2,1.3,0,0,0,0,0,0.25,0,0,1.036,0,0.538,0,0,0,0,0.718,0.496,0.756,0.818,0,0,0,0.373,0.402,0,0
20190415,17,MIN,3,5,MIN04,0.975,0,35,11,4,0,1,5,2,perem004,Martin Perez,1.5,2.703,0.615,0.725,mckib001,Billy McKinney,9,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,5,hansa001,Alen Hanson,4,jansd001,Danny Jansen,10,maill001,Luke Maile,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0.4,0,0,0,0,2.25,0,2,0,1.75,0,0,0,0,1.167,0.5,0,0,1.068,0,0,0,0,0.584,0,0.691,0.677,0.804,0,0,0,0,0.346,0.39,0.951,0
20190416,18,MIN,5,6,MIN04,0.975,0,34,9,1,0,0,6,6,gibsk002,Kyle Gibson,1.373,2.262,0.654,0.716,sogae001,Eric Sogard,5,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,7,tellr001,Rowdy Tellez,10,hansa001,Alen Hanson,4,brits001,Socrates Brito,8,jansd001,Danny Jansen,2,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.4,0,0,0,0,0.833,0,0.6,0,0.933,0.5,1.4,0,0,0,0.5,0,0,1.014,0,0,0,0,0.705,0,0.774,0,0.87,0.774,0,0,0,0,0.401,0,0
20190417,19,MIN,4,1,MIN04,0.975,0,33,8,0,0,0,1,1,odorj001,Jake Odorizzi,1.346,1.25,0.652,0.711,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,7,tellr001,Rowdy Tellez,10,drurb001,Brandon Drury,5,mckib001,Billy McKinney,9,maill001,Luke Maile,2,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.5,0,0.5,0.667,0.5,0,0.833,0,0,0.5,0,0,0,0.969,0,0,0,0,0.713,0,0.78,0.614,0.877,0.747,1.4,0,0,0.394,0,0.768,0
20190418,20,MIN,4,7,MIN04,0.975,0,35,9,1,0,3,7,1,pinem001,Michael Pineda,2.5,1,0.769,0.707,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,hernt002,Teoscar Hernandez,7,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,mckib001,Billy McKinney,9,jansd001,Danny Jansen,2,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1.25,0,1.75,0.5,1.25,0.5,1.25,0,0,0.25,0.5,0,0,0.97,0,0,0,0,0.7,0,0.764,0.617,0.851,0.681,1.181,0,0,0.401,0.409,0,0
20190419,21,OAK,1,5,OAK01,0.887,0,33,7,3,0,1,5,3,brooa001,Aaron Brooks,1.6,1.118,0.727,0.74,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,10,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,7,mckib001,Billy McKinney,9,drurb001,Brandon Drury,5,brits001,Socrates Brito,8,jansd001,Danny Jansen,2,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.25,0,0,1.25,0.75,0,0.5,0,0,1.25,1.167,0,0,0.919,0,0,0,0,0.735,0,0.818,0.609,0.883,0,1.205,0,0,0.394,0.416,0,0
20190420,22,OAK,1,10,OAK01,0.887,0,40,15,3,0,3,10,3,fierm001,Michael Fiers,2.903,1.604,0.538,0.739,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,hernt002,Teoscar Hernandez,7,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,mckib001,Billy McKinney,9,maill001,Luke Maile,2,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0.8,0,0,0,0,0.833,0,0,1.15,1.75,2,0.667,0,0,2.55,0,0.25,0,0.874,0,0,0,0,0.713,0,0.776,0.649,0.876,0.666,1.033,0,0,0.444,0,0.671,0
20190421,23,OAK,4,5,OAK01,0.887,0,37,13,2,0,1,5,2,andeb004,Brett Anderson,2.273,1.245,0.571,0.73,hansa001,Alen Hanson,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,5,tellr001,Rowdy Tellez,10,jansd001,Danny Jansen,2,mckib001,Billy McKinney,9,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0.8,0,0,0,0,0,0,0.4,0.667,2.2,1,0,0,0,1.25,1.167,0,0,0.869,0,0,0,0,0.719,0,0.73,0.68,0.932,0.791,0,0,0,0.567,0.462,0,0
20190423,24,SFN,7,6,TOR02,1.031,1,36,9,1,1,2,6,2,samaj001,Jeff Samardzija,1.176,1.179,0.72,0.726,sogae001,Eric Sogard,4,urenr001,Richard Urena,6,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,tellr001,Rowdy Tellez,10,drurb001,Brandon Drury,5,mckib001,Billy McKinney,7,brits001,Socrates Brito,8,maill001,Luke Maile,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.5,0.25,2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,0.679,1.021,0.804,0.935,0,0,0.602,0,0.622,0
20190424,25,SFN,4,0,TOR02,1.031,1,28,2,0,0,0,0,2,pomed001,Drew Pomeranz,0.667,1.648,0.895,0.725,sogae001,Eric Sogard,4,drurb001,Brandon Drury,5,smoaj001,Justin Smoak,10,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,3,hernt002,Teoscar Hernandez,7,jansd001,Danny Jansen,2,urenr001,Richard Urena,6,hansa001,Alen Hanson,9,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.667,0,0,0,0,0.333,0.5,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0.723,0,0.987,0.885,1.005,0,0,0.573,0.502,0,0
20190426,26,OAK,2,4,TOR02,1.031,1,33,8,1,0,2,4,1,fierm001,Michael Fiers,0.857,1.77,0.76,0.716,sogae001,Eric Sogard,6,smoaj001,Justin Smoak,3,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,10,guerv002,Vladimir Guerrero,5,mckib001,Billy McKinney,9,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,4,jansd001,Danny Jansen,2,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,2.417,0,0.75,1.25,0.667,0,0,0,0,0,0,0,0.666,0,0.7,0.67,0.938,0.867,0.94,0,0,0.546,0.478,0,0
20190427,27,OAK,1,7,TOR02,1.031,1,34,12,4,0,0,6,5,andeb004,Brett Anderson,2.927,1.333,0.538,0.718,sogae001,Eric Sogard,6,smoaj001,Justin Smoak,3,gricr001,Randal Grichuk,8,guerv002,Vladimir Guerrero,5,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,4,tellr001,Rowdy Tellez,10,jansd001,Danny Jansen,2,hansa001,Alen Hanson,9,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.4,0,0.65,0.5,1.75,0,0.65,2.333,0.917,0,0,0,0,0,0,0,0.658,0,0.692,0,0.917,0.815,1.081,0,0.75,0.578,0.487,0,0
20190428,28,OAK,4,5,TOR02,1.031,1,45,11,2,0,2,5,2,bassc001,Chris Bassitt,0.429,1.2,0.719,0.712,sogae001,Eric Sogard,6,smoaj001,Justin Smoak,10,gricr001,Randal Grichuk,8,tellr001,Rowdy Tellez,3,guerv002,Vladimir Guerrero,5,mckib001,Billy McKinney,7,drurb001,Brandon Drury,4,brits001,Socrates Brito,9,maill001,Luke Maile,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0.333,0.6,1.667,0,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0.726,0.644,0.904,0.797,1.132,0,0.708,0.642,0,0.56,0
20190430,29,ANA,4,3,ANA01,1.018,0,31,5,1,0,1,2,3,canng001,Griffin Canning,1.22,0,0.8,0.711,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,9,hernt002,Teoscar Hernandez,7,maill001,Luke Maile,2,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0.5,0,0,0,0,1,0,1,0,0.25,0,0,0,0.5,1.25,0,0,0,0.859,0,0,0,0,0.616,0,0.711,0,0.868,0.784,1.21,0,0.641,0.681,0,0.526,0
20190501,30,ANA,6,3,ANA01,1.018,0,36,6,1,0,2,3,1,bardl001,Luke Bard,0,1.176,0.818,0.714,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,3,tellr001,Rowdy Tellez,10,guerv002,Vladimir Guerrero,5,drurb001,Brandon Drury,4,mckib001,Billy McKinney,9,hernt002,Teoscar Hernandez,7,jansd001,Danny Jansen,2,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.25,0,0.75,2.417,0,0,0,0,1,0,0,0.844,0,0,0,0,0.628,0,0.721,0.615,0.847,0.745,0,0,0.639,0.704,0.509,0,0
20190502,31,ANA,6,2,ANA01,1.018,0,32,6,3,0,0,2,3,skagt001,Tyler Skaggs,1.167,1.295,0.714,0.717,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,3,drurb001,Brandon Drury,5,tellr001,Rowdy Tellez,10,hernt002,Teoscar Hernandez,7,jansd001,Danny Jansen,2,hansa001,Alen Hanson,9,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.25,0,1.25,0,0.833,1.25,0.25,0,0,0.75,0,0,0,0.802,0,0,0,0,0.603,0,0.739,0,0.844,0.811,1.156,0,0,0.678,0.536,0,0
20190503,32,TEX,0,1,ARL02,1.245,0,43,11,1,0,0,0,4,minom001,Mike Minor,1.125,0.92,0.621,0.693,sogae001,Eric Sogard,4,galvf001,Freddy Galvis,6,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,9,hernt002,Teoscar Hernandez,7,maill001,Luke Maile,2,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1.1,0,0,0,0,0.4,0,0.667,0,0.167,0.4,1.1,0,0.4,0.8,0,0,0,0.772,0,0,0,0,0.592,0,0.756,0,0.844,0.831,1.094,0,0.508,0.68,0,0.481,0
