"game_date","game_number","opp_team","opp_runs","tor_runs","game_park_id","tor_atbats","tor_hits","tor_doubles","tor_triples","tor_homeruns","tor_rbi","tor_walks","opp_pitcher_start_id","opp_pitcher_start_name","opp_pitcher_whip","tor_batting_1_id","tor_batting_1_name","tor_batting_1_pos","tor_batting_2_id","tor_batting_2_name","tor_batting_2_pos","tor_batting_3_id","tor_batting_3_name","tor_batting_3_pos","tor_batting_4_id","tor_batting_4_name","tor_batting_4_pos","tor_batting_5_id","tor_batting_5_name","tor_batting_5_pos","tor_batting_6_id","tor_batting_6_name","tor_batting_6_pos","tor_batting_7_id","tor_batting_7_name","tor_batting_7_pos","tor_batting_8_id","tor_batting_8_name","tor_batting_8_pos","tor_batting_9_id","tor_batting_9_name","tor_batting_9_pos","galvf001","bichb001","gurrl001","fishd001","pillk001","hernt002","davij007","gricr001","mckib001","smoaj001","tellr001","sogae001","biggc002","guerv002","drurb001","jansd001","maill001","mcgur002","galvf001_ops_game","bichb001_ops_game","gurrl001_ops_game","fishd001_ops_game","pillk001_ops_game","hernt002_ops_game","davij007_ops_game","gricr001_ops_game","mckib001_ops_game","smoaj001_ops_game","tellr001_ops_game","sogae001_ops_game","biggc002_ops_game","guerv002_ops_game","drurb001_ops_game","jansd001_ops_game","maill001_ops_game","mcgur002_ops_game","galvf001_ops_todate","bichb001_ops_todate","gurrl001_ops_todate","fishd001_ops_todate","pillk001_ops_todate","hernt002_ops_todate","davij007_ops_todate","gricr001_ops_todate","mckib001_ops_todate","smoaj001_ops_todate","tellr001_ops_todate","sogae001_ops_todate","biggc002_ops_todate","guerv002_ops_todate","drurb001_ops_todate","jansd001_ops_todate","maill001_ops_todate","mcgur002_ops_todate","galvf001_ops_season","bichb001_ops_season","gurrl001_ops_season","fishd001_ops_season","pillk001_ops_season","hernt002_ops_season","davij007_ops_season","gricr001_ops_season","mckib001_ops_season","smoaj001_ops_season","tellr001_ops_season","sogae001_ops_season","biggc002_ops_season","guerv002_ops_season","drurb001_ops_season","jansd001_ops_season","maill001_ops_season","mcgur002_ops_season"
20190801,111,"BAL",2,11,"BAL12",41,14,2,0,5,11,5,"wojca001","Asher Wojciechowski",1.315,"bichb001","Bo Bichette",10,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",9,"galvf001","Freddy Galvis",6,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,"jansd001","Danny Jansen",2,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0.2,1.1,0.0,0.0,0.0,0.4,0.0,1.85,1.4,0.2,0.0,0.0,0.667,2.6,0.0,1.8,0.0,0.0,0.735,1.222,0.0,0.0,0.0,0.721,0.0,0.708,0.686,0.776,0.0,0.0,0.73,0.797,0.0,0.643,0.0,0.0,0.734,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.0,0.793,0.772,0.0,0.639,0.0,0.0
20190802,112,"BAL",2,5,"BAL12",34,8,2,0,2,5,4,"brooa001","Aaron Brooks",1.382,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",9,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",10,"galvf001","Freddy Galvis",4,"drurb001","Brandon Drury",3,"fishd001","Derek Fisher",8,"jansd001","Danny Jansen",2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2.25,0.9,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.833,1.25,0.0,0.0,0.0,0.749,1.162,0.91,0.5,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.716,0.798,0.663,0.635,0.0,0.0,0.734,0.929,0.868,0.657,0.0,0.0,0.0,0.0,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190803,113,"BAL",6,4,"BAL12",35,12,3,0,2,4,1,"bundd001","Dylan Bundy",1.359,"bichb001","Bo Bichette",6,"galvf001","Freddy Galvis",4,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",10,"fishd001","Derek Fisher",9,"hernt002","Teoscar Hernandez",8,"mcgur002","Reese McGuire",2,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2.667,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.25,0.762,1.134,0.905,0.5,0.0,0.722,0.0,0.701,0.0,0.766,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.693,0.734,0.929,0.868,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.0,0.772,0.0,0.0,0.0,0.872
20190804,114,"BAL",6,5,"BAL12",39,13,4,0,2,5,4,"yacaj001","Jimmy Yacabonis",1.829,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",10,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",5,"jansd001","Danny Jansen",2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0.0,1.6,0.4,0.0,0.0,0.8,0.0,2.0,0.0,0.25,0.0,0.0,1.4,1.4,0.5,0.0,0.0,0.0,0.0,1.207,0.9,0.0,0.0,0.724,0.0,0.717,0.0,0.761,0.0,0.0,0.731,0.82,0.663,0.625,0.0,0.0,0.0,0.929,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190805,115,"TBA",0,2,"STP01",35,9,2,0,1,2,0,"mortc002","Charlie Morton",1.087,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",7,"smoaj001","Justin Smoak",3,"guerv002","Vladimir Guerrero",5,"galvf001","Freddy Galvis",10,"gricr001","Randal Grichuk",9,"fishd001","Derek Fisher",8,"mcgur002","Reese McGuire",2,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.762,1.295,0.891,0.25,0.0,0.0,0.0,0.722,0.0,0.758,0.0,0.0,0.726,0.816,0.0,0.0,0.0,0.529,0.734,0.929,0.868,0.657,0.0,0.0,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190806,116,"TBA",7,6,"STP01",39,8,2,0,2,4,2,"kitta001","Andrew Kittredge",1.28,"bichb001","Bo Bichette",10,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",5,"galvf001","Freddy Galvis",6,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",3,"jansd001","Danny Jansen",2,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.4,0.0,2.25,0.75,0.0,0.0,0.754,1.26,0.875,0.0,0.0,0.718,0.0,0.72,0.0,0.0,0.0,0.0,0.739,0.803,0.683,0.628,0.0,0.0,0.734,0.929,0.868,0.0,0.0,0.778,0.0,0.737,0.0,0.0,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190807,117,"TBA",3,4,"STP01",34,7,2,0,3,4,2,"mckab001","Brendan McKay",1.408,"bichb001","Bo Bichette",6,"galvf001","Freddy Galvis",4,"gurrl001","Lourdes Gurriel",10,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"drurb001","Brandon Drury",5,"fishd001","Derek Fisher",7,"hernt002","Teoscar Hernandez",8,"mcgur002","Reese McGuire",2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.75,1.167,1.25,1.25,0.0,0.0,0.0,1.833,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.755,1.253,0.88,0.584,0.0,0.709,0.0,0.728,0.0,0.755,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.429,0.734,0.929,0.868,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.0,0.0,0.642,0.0,0.0,0.872
20190808,118,"NYA",12,6,"TOR02",40,12,3,0,3,6,2,"germd001","Domingo German",1.147,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gurrl001","Lourdes Gurriel",7,"guerv002","Vladimir Guerrero",5,"galvf001","Freddy Galvis",10,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",9,"fishd001","Derek Fisher",8,"mcgur002","Reese McGuire",2,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.8,1.6,0.8,1.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0,3.0,0.755,1.29,0.879,0.751,0.0,0.0,0.0,0.722,0.0,0.748,0.0,0.0,0.729,0.801,0.0,0.0,0.0,0.84,0.734,0.929,0.868,0.657,0.0,0.0,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190809,119,"NYA",2,8,"TOR02",29,6,2,0,4,8,5,"happj001","J.A. Happ",1.297,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"galvf001","Freddy Galvis",10,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",3,"fishd001","Derek Fisher",7,"jansd001","Danny Jansen",2,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.75,0.25,0.0,0.333,0.0,3.417,0.0,1.25,0.0,0.0,0.0,0.0,0.25,0.25,0.75,1.667,0.0,0.0,0.754,1.227,0.0,0.711,0.0,0.737,0.0,0.726,0.0,0.0,0.0,0.0,0.722,0.795,0.682,0.638,0.0,0.0,0.734,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.0,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190810,120,"NYA",4,5,"TOR02",29,5,0,1,1,5,8,"greec003","Chad Green",1.232,"bichb001","Bo Bichette",10,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"galvf001","Freddy Galvis",6,"fishd001","Derek Fisher",7,"hernt002","Teoscar Hernandez",8,"jansd001","Danny Jansen",2,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0.0,0.2,0.0,0.833,0.0,2.75,0.0,0.0,0.0,0.25,0.0,0.0,0.5,2.083,0.0,0.5,0.0,0.0,0.748,1.151,0.0,0.737,0.0,0.754,0.0,0.72,0.0,0.743,0.0,0.0,0.718,0.807,0.0,0.638,0.0,0.0,0.734,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.0,0.639,0.0,0.0
20190811,121,"NYA",1,0,"TOR02",29,4,0,0,0,0,0,"tanam001","Masahiro Tanaka",1.242,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",10,"galvf001","Freddy Galvis",4,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"fishd001","Derek Fisher",7,"drurb001","Brandon Drury",5,"mcgur002","Reese McGuire",2,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.743,1.141,0.0,0.648,0.0,0.746,0.0,0.715,0.0,0.742,0.0,0.0,0.706,0.0,0.682,0.0,0.0,0.778,0.734,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.0,0.642,0.0,0.0,0.872
20190812,122,"TEX",4,19,"TOR02",43,21,9,0,4,19,4,"juraa001","Ariel Jurado",1.507,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",10,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"fishd001","Derek Fisher",7,"drurb001","Brandon Drury",3,"jansd001","Danny Jansen",2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0.0,1.667,0.0,0.933,0.0,0.9,0.0,2.0,0.0,2.2,0.0,0.0,1.0,1.35,1.4,1.8,0.0,0.0,0.0,1.186,0.0,0.697,0.0,0.749,0.0,0.729,0.0,0.764,0.0,0.0,0.714,0.811,0.693,0.658,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190813,123,"TEX",0,3,"TOR02",30,6,1,0,3,3,4,"lynnl001","Lance Lynn",1.221,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"gricr001","Randal Grichuk",10,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",9,"drurb001","Brandon Drury",7,"mcgur002","Reese McGuire",2,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0.0,0.25,0.0,0.0,0.0,1.25,0.0,1.75,1.833,0.833,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.144,0.0,0.0,0.0,0.755,0.0,0.738,0.706,0.764,0.0,0.0,0.708,0.811,0.686,0.0,0.0,0.7,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.0,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190814,124,"TEX",7,3,"TOR02",34,6,2,1,0,2,4,"allak001","Kolby Allard",1.574,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",10,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",5,"fishd001","Derek Fisher",7,"jansd001","Danny Jansen",2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0.0,0.6,0.0,0.0,0.0,0.25,0.0,1.5,0.0,0.0,0.833,0.0,1.267,0.0,0.0,1.0,0.0,0.0,0.0,1.109,0.0,0.612,0.0,0.751,0.0,0.744,0.0,0.0,0.717,0.0,0.716,0.8,0.678,0.663,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190816,125,"SEA",3,7,"TOR02",33,11,2,0,4,7,1,"wislm001","Matt Wisler",1.409,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",10,"fishd001","Derek Fisher",7,"jansd001","Danny Jansen",2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,1.667,0.0,1.25,0.0,1.833,0.0,0.75,0.0,0.0,1.0,1.75,0.5,1.667,0.0,0.0,0.0,1.054,0.0,0.704,0.0,0.756,0.0,0.752,0.0,0.764,0.0,0.0,0.72,0.81,0.676,0.672,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190817,126,"SEA",4,3,"TOR02",34,9,3,0,2,3,3,"mcclr001","Reggie McClain",1.316,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",8,"smoaj001","Justin Smoak",10,"fishd001","Derek Fisher",7,"mckib001","Billy McKinney",9,"mcgur002","Reese McGuire",2,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0.0,1.4,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.75,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.075,0.0,0.667,0.0,0.0,0.0,0.745,0.701,0.771,0.714,0.0,0.717,0.809,0.0,0.0,0.0,0.853,0.0,0.929,0.0,0.657,0.0,0.0,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190818,127,"SEA",7,0,"TOR02",28,2,1,0,0,0,1,"kikuy001","Yusei Kikuchi",1.52,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"smoaj001","Justin Smoak",3,"tellr001","Rowdy Tellez",10,"drurb001","Brandon Drury",5,"jansd001","Danny Jansen",2,"mckib001","Billy McKinney",7,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.027,0.0,0.0,0.0,0.749,0.0,0.744,0.691,0.765,0.712,0.0,0.706,0.0,0.682,0.667,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.0,0.642,0.639,0.0,0.0
20190820,128,"LAN",16,3,"LOS03",30,7,1,0,3,3,4,"kersc001","Clayton Kershaw",1.044,"bichb001","Bo Bichette",6,"drurb001","Brandon Drury",4,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"smoaj001","Justin Smoak",3,"jansd001","Danny Jansen",2,"fishd001","Derek Fisher",7,"boshb001","Buddy Boshers",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.0,2.5,0.0,1.667,0.0,0.333,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.0,0.5,0.25,0.0,0.0,0.0,1.091,0.0,0.742,0.0,0.747,0.0,0.738,0.0,0.765,0.0,0.0,0.0,0.818,0.68,0.662,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.0,0.772,0.642,0.639,0.0,0.0
20190821,129,"LAN",2,1,"LOS03",36,6,2,0,1,1,1,"buehw001","Walker Buehler",1.043,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"gricr001","Randal Grichuk",9,"tellr001","Rowdy Tellez",3,"drurb001","Brandon Drury",5,"mckib001","Billy McKinney",7,"hernt002","Teoscar Hernandez",8,"mcgur002","Reese McGuire",2,"fontw001","Wilmer Font",1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.75,1.25,0.0,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.0,0.0,0.0,0.738,0.0,0.739,0.698,0.0,0.716,0.0,0.703,0.0,0.672,0.0,0.0,0.763,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.0,0.742,0.0,0.793,0.0,0.642,0.0,0.0,0.872
20190822,130,"LAN",3,2,"LOS03",31,5,0,0,1,2,1,"maedk001","Kenta Maeda",1.077,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",8,"mckib001","Billy McKinney",9,"jansd001","Danny Jansen",2,"fishd001","Derek Fisher",7,"waguj001","Jacob Waguespack",1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,1.014,0.0,0.677,0.0,0.0,0.0,0.736,0.701,0.0,0.707,0.0,0.693,0.833,0.0,0.656,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.0,0.0,0.737,0.696,0.0,0.742,0.0,0.793,0.772,0.0,0.639,0.0,0.0
20190823,131,"SEA",7,4,"SEA03",38,11,2,0,0,4,3,"shefj001","Justus Sheffield",1.722,"bichb001","Bo Bichette",6,"fishd001","Derek Fisher",7,"guerv002","Vladimir Guerrero",10,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"biggc002","Cavan Biggio",4,"drurb001","Brandon Drury",5,"mcgur002","Reese McGuire",2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0.0,1.2,0.0,0.65,0.0,1.25,0.0,0.6,0.0,0.65,0.0,0.0,0.833,0.4,0.0,0.0,0.0,0.5,0.0,1.023,0.0,0.676,0.0,0.742,0.0,0.735,0.0,0.764,0.0,0.0,0.695,0.828,0.662,0.0,0.0,0.738,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190824,132,"SEA",5,7,"SEA03",32,7,4,0,2,7,8,"hernf002","Felix Hernandez",1.545,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",10,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"mckib001","Billy McKinney",7,"jansd001","Danny Jansen",2,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0.0,2.0,0.0,0.0,0.0,2.75,0.0,0.9,0.75,0.0,0.9,0.0,0.4,0.2,0.0,0.5,0.0,0.0,0.0,1.067,0.0,0.0,0.0,0.757,0.0,0.736,0.702,0.756,0.71,0.0,0.691,0.82,0.0,0.656,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.772,0.0,0.639,0.0,0.0
20190825,133,"SEA",3,1,"SEA03",32,5,3,0,0,1,3,"gonzm005","Marco Gonzales",1.31,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",10,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",9,"fishd001","Derek Fisher",7,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",5,"mcgur002","Reese McGuire",2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0.0,1.25,0.0,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.072,0.0,0.707,0.0,0.747,0.0,0.731,0.0,0.0,0.712,0.0,0.686,0.82,0.656,0.0,0.0,0.689,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190827,134,"ATL",1,3,"TOR02",30,10,0,0,1,3,4,"sorom001","Mike Soroka",1.114,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",3,"gricr001","Randal Grichuk",8,"smoaj001","Justin Smoak",10,"mckib001","Billy McKinney",9,"mcgur002","Reese McGuire",2,"fishd001","Derek Fisher",7,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.417,0.5,0.0,1.417,1.0,0.0,0.0,0.0,2.0,0.0,1.053,0.0,0.669,0.0,0.0,0.0,0.725,0.695,0.77,0.709,0.0,0.695,0.822,0.0,0.0,0.0,0.76,0.0,0.929,0.0,0.657,0.0,0.0,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.772,0.0,0.0,0.0,0.872
20190828,135,"ATL",9,4,"TOR02",37,10,3,0,0,3,3,"foltm001","Mike Foltynewicz",1.248,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"tellr001","Rowdy Tellez",10,"gricr001","Randal Grichuk",9,"smoaj001","Justin Smoak",3,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",7,"jansd001","Danny Jansen",2,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0.0,0.4,0.0,0.0,0.0,0.75,0.0,1.25,0.0,0.833,0.2,0.0,0.9,0.8,0.667,0.5,0.0,0.0,0.0,1.027,0.0,0.0,0.0,0.747,0.0,0.729,0.0,0.771,0.702,0.0,0.698,0.821,0.655,0.654,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.778,0.0,0.737,0.0,0.748,0.742,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190830,136,"HOU",7,4,"TOR02",33,8,1,0,3,4,7,"milew001","Wade Miley",1.346,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"smoaj001","Justin Smoak",10,"drurb001","Brandon Drury",3,"fishd001","Derek Fisher",7,"mcgur002","Reese McGuire",2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0.0,0.6,0.0,1.833,0.0,0.65,0.0,0.2,0.0,0.833,0.0,0.0,1.933,0.25,0.0,0.0,0.0,3.0,0.0,1.011,0.0,0.733,0.0,0.746,0.0,0.725,0.0,0.771,0.0,0.0,0.713,0.816,0.648,0.0,0.0,0.894,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.748,0.0,0.0,0.793,0.772,0.642,0.0,0.0,0.872
20190831,137,"HOU",4,6,"TOR02",33,10,1,0,2,6,4,"valdf001","Framber Valdez",1.681,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",10,"gricr001","Randal Grichuk",9,"hernt002","Teoscar Hernandez",8,"drurb001","Brandon Drury",5,"tellr001","Rowdy Tellez",3,"jansd001","Danny Jansen",2,"fishd001","Derek Fisher",7,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0.0,0.8,0.0,0.0,0.0,1.25,0.0,0.5,0.0,0.0,0.25,0.0,2.75,0.833,1.417,0.5,0.0,0.0,0.0,1.003,0.0,0.687,0.0,0.752,0.0,0.722,0.0,0.0,0.697,0.0,0.736,0.817,0.655,0.651,0.0,0.0,0.0,0.929,0.0,0.657,0.0,0.778,0.0,0.737,0.0,0.0,0.742,0.0,0.793,0.772,0.642,0.639,0.0,0.0
20190901,138,"HOU",2,0,"TOR02",27,0,0,0,0,0,1,"verlj001","Justin Verlander",0.803,"bichb001","Bo Bichette",6,"biggc002","Cavan Biggio",4,"guerv002","Vladimir Guerrero",5,"smoaj001","Justin Smoak",3,"tellr001","Rowdy Tellez",10,"gricr001","Randal Grichuk",8,"mckib001","Billy McKinney",9,"drurb001","Brandon Drury",7,"mcgur002","Reese McGuire",2,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.719,0.679,0.766,0.691,0.0,0.733,0.811,0.65,0.0,0.0,0.843,0.0,0.929,0.0,0.0,0.0,0.0,0.0,0.737,0.696,0.748,0.742,0.0,0.793,0.772,0.642,0.0,0.0,0.872
